range,percentage,min,max,fund_slug
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cryptoslate
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cryptoslate
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cryptoslate
"$50,000,000+",0.0,50000000,,cryptoslate
"$0 - $1,000,000",0.0,0,1000000.0,satori-research
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,satori-research
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,satori-research
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,satori-research
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,satori-research
"$50,000,000+",0.0,50000000,,satori-research
"$0 - $1,000,000",0.0,0,1000000.0,block-patch
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,block-patch
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,block-patch
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,block-patch
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,block-patch
"$50,000,000+",0.0,50000000,,block-patch
"$0 - $1,000,000",0.0,0,1000000.0,crypto-phd
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,crypto-phd
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,crypto-phd
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,crypto-phd
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,crypto-phd
"$50,000,000+",0.0,50000000,,crypto-phd
"$0 - $1,000,000",0.0,0,1000000.0,the-h-collective
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,the-h-collective
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,the-h-collective
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,the-h-collective
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,the-h-collective
"$50,000,000+",0.0,50000000,,the-h-collective
"$0 - $1,000,000",0.0,0,1000000.0,blockpact-capital
"$1,000,000 - $3,000,000",71.43,1000000,3000000.0,blockpact-capital
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,blockpact-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blockpact-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blockpact-capital
"$50,000,000+",0.0,50000000,,blockpact-capital
"$0 - $1,000,000",33.33,0,1000000.0,hot-dao
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,hot-dao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hot-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hot-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hot-dao
"$50,000,000+",0.0,50000000,,hot-dao
"$0 - $1,000,000",0.0,0,1000000.0,koi-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,koi-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,koi-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,koi-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,koi-capital
"$50,000,000+",0.0,50000000,,koi-capital
"$0 - $1,000,000",0.0,0,1000000.0,gamemine-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,gamemine-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gamemine-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gamemine-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gamemine-capital
"$50,000,000+",0.0,50000000,,gamemine-capital
"$0 - $1,000,000",25.0,0,1000000.0,strong-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,strong-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,strong-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,strong-ventures
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,strong-ventures
"$50,000,000+",0.0,50000000,,strong-ventures
"$0 - $1,000,000",33.33,0,1000000.0,blockchainspace
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,blockchainspace
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,blockchainspace
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blockchainspace
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blockchainspace
"$50,000,000+",0.0,50000000,,blockchainspace
"$0 - $1,000,000",0.0,0,1000000.0,the-w-fund
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,the-w-fund
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,the-w-fund
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,the-w-fund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,the-w-fund
"$50,000,000+",0.0,50000000,,the-w-fund
"$0 - $1,000,000",0.0,0,1000000.0,the51
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,the51
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,the51
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,the51
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,the51
"$50,000,000+",0.0,50000000,,the51
"$0 - $1,000,000",0.0,0,1000000.0,keen-crypto
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,keen-crypto
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,keen-crypto
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,keen-crypto
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,keen-crypto
"$50,000,000+",0.0,50000000,,keen-crypto
"$0 - $1,000,000",0.0,0,1000000.0,listen-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,listen-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,listen-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,listen-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,listen-ventures
"$50,000,000+",50.0,50000000,,listen-ventures
"$0 - $1,000,000",0.0,0,1000000.0,parea-capital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,parea-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,parea-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,parea-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,parea-capital
"$50,000,000+",0.0,50000000,,parea-capital
"$0 - $1,000,000",0.0,0,1000000.0,peak-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,peak-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,peak-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,peak-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,peak-capital
"$50,000,000+",0.0,50000000,,peak-capital
"$0 - $1,000,000",0.0,0,1000000.0,exa-finance
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,exa-finance
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,exa-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,exa-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,exa-finance
"$50,000,000+",0.0,50000000,,exa-finance
"$0 - $1,000,000",0.0,0,1000000.0,gmi-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,gmi-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gmi-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gmi-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gmi-capital
"$50,000,000+",0.0,50000000,,gmi-capital
"$0 - $1,000,000",0.0,0,1000000.0,orca-dao
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,orca-dao
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,orca-dao
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,orca-dao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,orca-dao
"$50,000,000+",0.0,50000000,,orca-dao
"$0 - $1,000,000",0.0,0,1000000.0,xpand-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,xpand-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,xpand-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,xpand-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,xpand-capital
"$50,000,000+",0.0,50000000,,xpand-capital
"$0 - $1,000,000",0.0,0,1000000.0,jaws-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,jaws-ventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,jaws-ventures
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,jaws-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,jaws-ventures
"$50,000,000+",0.0,50000000,,jaws-ventures
"$0 - $1,000,000",0.0,0,1000000.0,another-planet
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,another-planet
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,another-planet
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,another-planet
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,another-planet
"$50,000,000+",0.0,50000000,,another-planet
"$0 - $1,000,000",0.0,0,1000000.0,bluemind
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bluemind
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,bluemind
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bluemind
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bluemind
"$50,000,000+",0.0,50000000,,bluemind
"$0 - $1,000,000",0.0,0,1000000.0,decimus
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,decimus
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,decimus
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,decimus
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,decimus
"$50,000,000+",0.0,50000000,,decimus
"$0 - $1,000,000",0.0,0,1000000.0,red-light-management
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,red-light-management
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,red-light-management
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,red-light-management
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,red-light-management
"$50,000,000+",0.0,50000000,,red-light-management
"$0 - $1,000,000",0.0,0,1000000.0,slauson-co
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,slauson-co
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,slauson-co
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,slauson-co
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,slauson-co
"$50,000,000+",0.0,50000000,,slauson-co
"$0 - $1,000,000",0.0,0,1000000.0,valor-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,valor-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,valor-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,valor-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,valor-ventures
"$50,000,000+",0.0,50000000,,valor-ventures
"$0 - $1,000,000",0.0,0,1000000.0,gaw-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,gaw-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,gaw-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,gaw-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,gaw-capital
"$50,000,000+",0.0,50000000,,gaw-capital
"$0 - $1,000,000",0.0,0,1000000.0,kylinhall-partners
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,kylinhall-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,kylinhall-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kylinhall-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kylinhall-partners
"$50,000,000+",0.0,50000000,,kylinhall-partners
"$0 - $1,000,000",0.0,0,1000000.0,velo-partners
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,velo-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,velo-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,velo-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,velo-partners
"$50,000,000+",0.0,50000000,,velo-partners
"$0 - $1,000,000",12.5,0,1000000.0,funders-club
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,funders-club
"$3,000,000 - $10,000,000",12.5,3000000,10000000.0,funders-club
"$10,000,000 - $20,000,000",12.5,10000000,20000000.0,funders-club
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,funders-club
"$50,000,000+",12.5,50000000,,funders-club
"$0 - $1,000,000",0.0,0,1000000.0,declaration-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,declaration-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,declaration-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,declaration-partners
"$20,000,000 - $50,000,000",40.0,20000000,50000000.0,declaration-partners
"$50,000,000+",60.0,50000000,,declaration-partners
"$0 - $1,000,000",0.0,0,1000000.0,scorpio-vc
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,scorpio-vc
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,scorpio-vc
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,scorpio-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,scorpio-vc
"$50,000,000+",0.0,50000000,,scorpio-vc
"$0 - $1,000,000",0.0,0,1000000.0,vrm-ventures
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,vrm-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,vrm-ventures
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,vrm-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,vrm-ventures
"$50,000,000+",0.0,50000000,,vrm-ventures
"$0 - $1,000,000",0.0,0,1000000.0,nordstar
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nordstar
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,nordstar
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nordstar
"$20,000,000 - $50,000,000",66.67,20000000,50000000.0,nordstar
"$50,000,000+",0.0,50000000,,nordstar
"$0 - $1,000,000",0.0,0,1000000.0,avenir
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,avenir
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,avenir
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,avenir
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,avenir
"$50,000,000+",0.0,50000000,,avenir
"$0 - $1,000,000",0.0,0,1000000.0,concentric
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,concentric
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,concentric
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,concentric
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,concentric
"$50,000,000+",0.0,50000000,,concentric
"$0 - $1,000,000",0.0,0,1000000.0,emergence-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,emergence-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,emergence-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,emergence-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,emergence-capital
"$50,000,000+",50.0,50000000,,emergence-capital
"$0 - $1,000,000",0.0,0,1000000.0,eureka-stock-share-broking-services
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,eureka-stock-share-broking-services
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,eureka-stock-share-broking-services
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,eureka-stock-share-broking-services
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,eureka-stock-share-broking-services
"$50,000,000+",0.0,50000000,,eureka-stock-share-broking-services
"$0 - $1,000,000",0.0,0,1000000.0,htr-group
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,htr-group
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,htr-group
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,htr-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,htr-group
"$50,000,000+",0.0,50000000,,htr-group
"$0 - $1,000,000",0.0,0,1000000.0,inveniam
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,inveniam
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,inveniam
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,inveniam
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,inveniam
"$50,000,000+",0.0,50000000,,inveniam
"$0 - $1,000,000",0.0,0,1000000.0,stablenode
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,stablenode
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,stablenode
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,stablenode
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,stablenode
"$50,000,000+",0.0,50000000,,stablenode
"$0 - $1,000,000",0.0,0,1000000.0,sur-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,sur-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,sur-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sur-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sur-ventures
"$50,000,000+",0.0,50000000,,sur-ventures
"$0 - $1,000,000",0.0,0,1000000.0,theventurecity
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,theventurecity
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,theventurecity
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,theventurecity
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,theventurecity
"$50,000,000+",0.0,50000000,,theventurecity
"$0 - $1,000,000",100.0,0,1000000.0,indiaquotient
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,indiaquotient
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,indiaquotient
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,indiaquotient
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,indiaquotient
"$50,000,000+",0.0,50000000,,indiaquotient
"$0 - $1,000,000",0.0,0,1000000.0,missionog
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,missionog
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,missionog
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,missionog
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,missionog
"$50,000,000+",0.0,50000000,,missionog
"$0 - $1,000,000",0.0,0,1000000.0,opera-tech-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,opera-tech-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,opera-tech-ventures
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,opera-tech-ventures
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,opera-tech-ventures
"$50,000,000+",0.0,50000000,,opera-tech-ventures
"$0 - $1,000,000",0.0,0,1000000.0,redwood-trust
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,redwood-trust
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,redwood-trust
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,redwood-trust
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,redwood-trust
"$50,000,000+",0.0,50000000,,redwood-trust
"$0 - $1,000,000",0.0,0,1000000.0,tempocap
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tempocap
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tempocap
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tempocap
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,tempocap
"$50,000,000+",0.0,50000000,,tempocap
"$0 - $1,000,000",0.0,0,1000000.0,zeev-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,zeev-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,zeev-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zeev-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zeev-ventures
"$50,000,000+",0.0,50000000,,zeev-ventures
"$0 - $1,000,000",25.0,0,1000000.0,pluto-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pluto-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,pluto-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pluto-capital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,pluto-capital
"$50,000,000+",0.0,50000000,,pluto-capital
"$0 - $1,000,000",0.0,0,1000000.0,raba-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,raba-capital
"$3,000,000 - $10,000,000",75.0,3000000,10000000.0,raba-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,raba-capital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,raba-capital
"$50,000,000+",0.0,50000000,,raba-capital
"$0 - $1,000,000",0.0,0,1000000.0,luna-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,luna-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,luna-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,luna-capital
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,luna-capital
"$50,000,000+",0.0,50000000,,luna-capital
"$0 - $1,000,000",0.0,0,1000000.0,myasiavc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,myasiavc
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,myasiavc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,myasiavc
"$20,000,000 - $50,000,000",66.67,20000000,50000000.0,myasiavc
"$50,000,000+",0.0,50000000,,myasiavc
"$0 - $1,000,000",0.0,0,1000000.0,r-930
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,r-930
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,r-930
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,r-930
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,r-930
"$50,000,000+",0.0,50000000,,r-930
"$0 - $1,000,000",0.0,0,1000000.0,european-super-angels-club
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,european-super-angels-club
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,european-super-angels-club
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,european-super-angels-club
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,european-super-angels-club
"$50,000,000+",0.0,50000000,,european-super-angels-club
"$0 - $1,000,000",0.0,0,1000000.0,kleinblue-capital
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,kleinblue-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,kleinblue-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kleinblue-capital
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,kleinblue-capital
"$50,000,000+",0.0,50000000,,kleinblue-capital
"$0 - $1,000,000",0.0,0,1000000.0,tokenova
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tokenova
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,tokenova
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tokenova
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,tokenova
"$50,000,000+",0.0,50000000,,tokenova
"$0 - $1,000,000",0.0,0,1000000.0,bsc-army
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bsc-army
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,bsc-army
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bsc-army
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bsc-army
"$50,000,000+",0.0,50000000,,bsc-army
"$0 - $1,000,000",0.0,0,1000000.0,converse-crypto
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,converse-crypto
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,converse-crypto
